phase,q_len,kv_len,batch,n_heads,n_kv_heads,head_dim,causal,source
cached_prefill,128,1024,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,1024,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,1024,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,1024,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,2048,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,2048,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,2048,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,2048,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,4096,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,4096,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,4096,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,4096,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,8192,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,8192,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,8192,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,8192,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,16384,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,16384,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,16384,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,16384,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,32768,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,32768,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,32768,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,32768,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,65536,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,65536,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,65536,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,65536,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,131072,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,131072,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,131072,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,128,131072,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,256,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,256,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,256,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,256,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,512,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,512,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,512,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,512,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,1024,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,1024,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,1024,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,1024,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,2048,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,2048,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,2048,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,2048,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,4096,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,4096,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,4096,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,4096,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,8192,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,8192,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,8192,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,8192,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,16384,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,16384,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,16384,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,16384,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,32768,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,32768,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,32768,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,32768,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,65536,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,65536,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,65536,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,65536,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,131072,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,131072,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,131072,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,256,131072,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,512,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,512,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,512,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,512,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,1024,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,1024,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,1024,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,1024,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,2048,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,2048,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,2048,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,2048,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,4096,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,4096,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,4096,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,4096,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,8192,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,8192,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,8192,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,8192,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,16384,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,16384,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,16384,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,16384,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,32768,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,32768,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,32768,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,32768,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,65536,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,65536,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,65536,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,65536,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,131072,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,131072,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,131072,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,512,131072,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,1024,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,1024,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,1024,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,1024,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,2048,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,2048,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,2048,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,2048,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,4096,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,4096,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,4096,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,4096,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,8192,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,8192,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,8192,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,8192,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,16384,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,16384,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,16384,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,16384,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,32768,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,32768,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,32768,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,32768,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,65536,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,65536,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,65536,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,65536,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,131072,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,131072,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,131072,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,1024,131072,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,2048,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,2048,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,2048,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,2048,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,4096,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,4096,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,4096,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,4096,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,8192,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,8192,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,8192,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,8192,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,16384,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,16384,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,16384,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,16384,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,32768,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,32768,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,32768,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,32768,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,65536,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,65536,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,65536,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,65536,8,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,131072,1,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,131072,2,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,131072,4,40,8,128,1,Qwen3.5-27B/tp1
cached_prefill,2048,131072,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,128,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,256,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,512,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,1024,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,2048,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,4096,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,8192,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,16384,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,32768,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,65536,320,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,1,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,2,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,4,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,8,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,16,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,32,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,64,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,128,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,256,40,8,128,1,Qwen3.5-27B/tp1
decode,1,131072,320,40,8,128,1,Qwen3.5-27B/tp1
prefill,128,128,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,256,256,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,512,512,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,1024,1024,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,2048,2048,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,4096,4096,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,8192,8192,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,16384,16384,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,32768,32768,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,65536,65536,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
prefill,131072,131072,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,128,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,128,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,128,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,128,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,256,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,256,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,256,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,256,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,512,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,512,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,512,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,512,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,1024,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,1024,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,1024,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,1024,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,2048,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,2048,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,2048,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,2048,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,4096,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,4096,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,4096,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,4096,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,8192,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,8192,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,8192,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,8192,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,16384,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,16384,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,16384,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,16384,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,32768,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,32768,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,32768,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,32768,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,65536,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,65536,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,65536,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,65536,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,131072,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,131072,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,131072,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,1,131072,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,128,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,128,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,128,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,128,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,256,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,256,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,256,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,256,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,512,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,512,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,512,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,512,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,1024,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,1024,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,1024,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,1024,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,2048,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,2048,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,2048,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,2048,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,4096,1,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,4096,2,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,4096,4,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
cached_prefill,2,4096,8,48,8,128,1,"gpt-oss-120b/tp1,gpt-oss-20b/tp1"
